,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
196,16.0,2.0,1400.0,75.0,353.57735220829164,0.95096687351641,4.01609433164
197,16.0,3.0,1400.0,75.0,354.39135803861296,0.8918209559469916,4.006869715613333
198,16.0,4.0,1400.0,75.0,354.0530342411947,0.891531219536302,4.010698575266667
199,16.0,5.0,1400.0,75.0,354.5500106928638,0.8922254455890645,4.0050767372
200,16.0,6.0,1400.0,75.0,354.6386793793933,0.9078982880406633,4.004075366186666
201,16.0,7.0,1400.0,75.0,355.36333181200655,0.889837398884069,3.9959103061066665
202,16.0,8.0,1400.0,75.0,355.59467371618337,0.8946465996731187,3.993310656653333
203,16.0,9.0,1400.0,75.0,355.17559277982093,0.8958735288214109,3.998022467946667
204,16.0,10.0,1400.0,75.0,355.69638094709006,0.8999729125830305,3.9921688160533333
205,16.0,11.0,1400.0,75.0,356.15593449875814,0.8874649052435545,3.9870176584266668
206,16.0,12.0,1400.0,75.0,354.99799016586206,0.9049809150307002,4.000022646146666
207,16.0,13.0,1400.0,75.0,356.8467708535705,0.9053091241334273,3.9792990044533334
208,16.0,14.0,1400.0,76.0,362.79713483732553,0.9097782078098307,3.914033115605263
209,16.0,15.0,1400.0,75.0,358.50985391259087,0.9029541798619171,3.9608395264533334
210,16.0,16.0,1400.0,75.0,358.8415641754891,0.9068280301106801,3.957178158173333
211,16.0,1.0,1600.0,67.0,359.10103309359937,0.8891543238382398,4.511265217044776
212,16.0,2.0,1600.0,67.0,359.58442456661163,0.924608385133313,4.505200696477612
213,16.0,3.0,1600.0,67.0,359.6258521589264,0.8794364025691612,4.504681713716418
214,16.0,4.0,1600.0,66.0,359.63283389838165,0.8832107991792852,4.504594261984848
215,16.0,5.0,1600.0,35.0,359.67418388357686,0.9175293282284844,4.504076390771428
216,16.0,6.0,1600.0,67.0,360.3082860351912,0.8787849614892345,4.496149721746268
217,16.0,7.0,1600.0,67.0,360.44165710651504,0.8964956908772088,4.494486050820895
218,16.0,8.0,1600.0,67.0,361.2690394522316,0.886781296819617,4.484192729208955
219,16.0,9.0,1600.0,67.0,361.10435882057243,0.8706145982720402,4.486237732746268
220,16.0,10.0,1600.0,67.0,361.9537432777461,0.9079239169123619,4.4757100322537315
221,16.0,11.0,1600.0,67.0,361.8116753516056,0.8894055280381677,4.477467451611941
222,16.0,12.0,1600.0,67.0,362.3440538500792,0.9017788315567035,4.470888876985075
223,16.0,13.0,1600.0,67.0,363.1871159491532,0.8943005621499167,4.460510653761194
224,16.0,14.0,1600.0,67.0,363.7985101418384,0.8959237861953132,4.453014388014925
225,16.0,15.0,1600.0,67.0,364.2477592498107,0.8933500074273668,4.447522212179105
226,16.0,16.0,1600.0,67.0,364.99902767697495,0.8771500377701699,4.438367987746268
227,16.0,1.0,1800.0,58.0,353.8791557526931,0.8921313316493266,5.142998592637931
228,16.0,2.0,1800.0,59.0,360.07293687520445,0.9641477506843987,5.05453149518644
229,16.0,3.0,1800.0,58.0,354.33117052159406,0.8929587997362911,5.13643774924138
230,16.0,4.0,1800.0,58.0,354.61603960006306,0.8978022977146457,5.132311561689655
231,16.0,5.0,1800.0,58.0,354.6955946142273,0.90475944438835,5.13116043062069
232,16.0,6.0,1800.0,58.0,354.83335992627906,0.9103045886249582,5.129168239362069
233,16.0,7.0,1800.0,58.0,355.50168740612014,0.8969269553738464,5.119525629482759
234,16.0,8.0,1800.0,58.0,355.7544058873574,0.9053781317186588,5.115888854448276
235,16.0,9.0,1800.0,58.0,355.89403995615044,0.9179388040795385,5.113881649224139
236,16.0,10.0,1800.0,58.0,356.48837773868604,0.9155476444577546,5.105355780586207
237,16.0,11.0,1800.0,58.0,355.9137063834574,0.9187271268946225,5.113599075724138
238,16.0,12.0,1800.0,59.0,358.55926288928947,0.927127289299244,5.075869426254237
239,16.0,13.0,1800.0,58.0,357.8391682079202,0.9206101290611667,5.0860838099827586
240,16.0,14.0,1800.0,58.0,358.98421587081344,0.9082247225493172,5.06986078924138
241,16.0,15.0,1800.0,58.0,358.94442437283266,0.924124908331035,5.070422818741379
242,16.0,16.0,1800.0,58.0,359.9667130900422,0.9086613503690024,5.056023053844828
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
